1016,2014-09-19 23:36:46,2014-09-19 23:32:38,2014-09-19 23:36:46,10.0.228.209,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,-oth-,Midwife,1,1,,,,,1,,,,,,,1,,SQ001,SQ001,,SQ001,SQ001,,,,,5,,M13 ,"Should be for everyone. Mc Donald's and Starbucks have free wifi for all 
Next step nhs

Paper free campaign could certain be progressed if wifi implemented fully. Using patient related programs or apps could improve efficiency and patient care ",248.72,,,,,,,,,,,
1052,2014-09-22 08:47:19,2014-09-22 08:44:39,2014-09-22 08:47:19,194.176.105.135,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A3,,1,1,1,,,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,5,,ne29 8NH,,159.4,,,,,,,,,,,
1051,2014-09-22 08:47:10,2014-09-22 08:44:07,2014-09-22 08:47:07,194.176.105.150,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A5,,1,1,,1,,1,1,,,,,,,2,,SQ001,SQ003,SQ002,SQ001,SQ003,SQ003,SQ003,SQ003,SQ003,2,,sl2 4hl,,179.61,,,,,,,,,,,
1236,2014-09-24 22:16:52,2014-09-24 22:13:12,2014-09-24 22:16:52,82.1.244.36,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,,,,,There are several networks which pop up but I don't know how to get access to them,1,"I would use it to look stuff up, eg the BNF online, to access the college eportfolio, and to do mandatory elearning using my ipad. This would then free up work PCs for stuff like looking up patient results, ordering tests, theatre management systems etc",SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ003,4,,LS1 3EX,,219.46,,,,,,,,,,,
314,2014-09-18 15:45:58,2014-09-18 15:42:38,2014-09-18 15:45:58,192.168.238.52,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,2,,A4,,1,1,1,1,,,1,1,,,,,,2,n/a: I do not provide care,SQ001,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,-oth-,requires visitor to agree to t&c but is free,E9 6SR,Free wi-fi is only available in certain areas of the hospital,200.32,,,,,,,,,,,
1235,,2014-09-24 22:04:54,2014-09-24 22:06:41,86.137.49.14,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,1,,1,,,1,1,,,,,,,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,SQ003,SQ003,5, ,,,107.05,,,,,,,,,,,
320,2014-09-18 16:19:38,2014-09-18 15:44:48,2014-09-18 16:19:38,176.35.234.193,,1,,A1,,0,,,,,,,,,,1,,,2,,SQ002,SQ002,SQ001,SQ002,SQ002,SQ001,SQ001,SQ001,SQ003,-oth-,NONE,EH40 3DP,,2090.91,,,,,,,,,,,
321,2014-09-18 15:49:44,2014-09-18 15:46:54,2014-09-18 15:49:44,194.176.105.141,,2,,A6,,0,,,,,,,,1,,,,,2,,SQ002,SQ003,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ003,3,,LN2 5QY,,170.89,,,,,,,,,,,
323,2014-09-18 16:18:44,2014-09-18 15:49:51,2014-09-18 16:18:43,82.1.8.4,,2,,A6,,0,,,,,,,,,,,,WiFi access is only available in certain areas,1,,SQ002,SQ002,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,2,,PR2 9HT,"I tend to feel the lack of WiFi access most keenly when presenting in my own department, travelling to present in others or hosting speakers from other areas. Transferring data from PC to PC and inbox to inbox etc. would be much easier if WiFi access were a little more widespread.  ",1733.78,,,,,,,,,,,
324,2014-09-18 15:55:55,2014-09-18 15:51:08,2014-09-18 15:55:55,194.176.105.141,,2,,A1,,0,,,,,,,,,,,,Good mobile data signal available but the internal WiFi network is good but secure and restricted.  I have a blackberry that uses it but my work laptop is not configured to use it.,4,The provision of network PCs is excellent and functionallity is uniform throughout the trust,SQ001,SQ003,SQ001,SQ001,SQ003,SQ001,SQ001,SQ001,SQ002,3,,B15 2WB,,286.96,,,,,,,,,,,
326,2014-09-18 15:56:25,2014-09-18 15:54:11,2014-09-18 15:56:25,194.74.190.3,,2,,A6,,0,,,,,,,,1,,,,,2,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,-oth-,Not available,TN24,Apparently wifi is coming in 6 months...,134.52,,,,,,,,,,,
1234,2014-09-24 22:02:26,2014-09-24 21:58:29,2014-09-24 22:02:26,81.135.35.148,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,,1,,,1,,,,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,SQ002,SQ002,SQ003,3,,Ne1,As a consultant I have been issued a laptop with wifi access. But it is huge and too big to carry around. My phone in my pocket is far superior but not allowed to connect to wifi. And via mobile it is very slow and not connected to the clinical networks,236.73,,,,,,,,,,,
1527,,2014-10-24 08:52:57,2014-10-24 08:52:57,194.176.105.135,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
330,2014-09-18 16:02:33,2014-09-18 16:00:07,2014-09-18 16:02:33,94.197.121.70,,2,,A1,,1,1,1,1,,,1,1,,,,,,1,,SQ001,SQ002,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,1,,Ss00ry,,146.51,,,,,,,,,,,
332,2014-09-18 16:08:31,2014-09-18 16:01:49,2014-09-18 16:08:31,176.35.234.193,,1,,A5,,1,1,1,1,,1,1,1,,,,,,1,"Especially for meetings moving about the building.

On clinical session need knowledge access",SQ001,SQ001,SQ001,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,2,,CF and NP,"Both Free Internet and Work Intranet need to be made available in all areas of the NHS-Wales and other NHS orhanisations in all their estates. Nothing worse than these made available in some and not others. Also mobile workers need Extremely good WiFi connection especially in country rural areas. This is over and above NHS and is a UK Goverment/Regional responsibility.

Speed for all connections is especially important.",402.83,,,,,,,,,,,
1528,,2014-10-24 09:04:22,2014-10-24 09:04:22,86.146.196.216,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
334,2014-09-18 16:06:15,2014-09-18 16:03:44,2014-09-18 16:06:15,194.176.105.132,,3,,A3,,1,1,1,,,,1,,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ002,4,,,,150.37,,,,,,,,,,,
335,2014-09-18 16:09:27,2014-09-18 16:05:55,2014-09-18 16:09:27,86.188.255.34,,4,,A4,,1,1,1,1,,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,2,,de22 3lz,Individuals need to register for guest wifi access if not using a Trust device. This would be better if freely available.,211.15,,,,,,,,,,,
1231,2014-09-24 21:28:06,2014-09-24 21:25:52,2014-09-24 21:28:05,82.4.49.48,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A3,,1,,1,,,,1,,,,,,,1,,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,5,,,,134.23,,,,,,,,,,,
1529,,2014-10-24 09:09:55,2014-10-24 09:09:55,81.149.141.114,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
1229,2014-09-24 21:13:52,2014-09-24 21:11:35,2014-09-24 21:13:52,86.143.10.200,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,,,1,,,1,,SQ002,SQ002,SQ002,SQ002,,SQ002,SQ002,SQ002,SQ003,5,,,,137.92,,,,,,,,,,,
343,2014-09-18 16:16:56,2014-09-18 16:12:44,2014-09-18 16:16:56,194.176.105.153,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,2,,A4,,1,1,1,1,,,1,1,,,,,,1,,SQ001,SQ003,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,1,,WF1 4DG,Access to WIFI can be difficult at times but we understand improvements are underway.,251.08,,,,,,,,,,,
1228,2014-09-24 20:44:36,2014-09-24 20:43:01,2014-09-24 20:44:36,194.176.105.150,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,1,,,,,1,,SQ002,SQ002,SQ001,SQ001,SQ002,SQ002,SQ001,SQ002,SQ003,2,,cv2 2dx,,95.74,,,,,,,,,,,
345,2014-09-18 16:39:09,2014-09-18 16:17:06,2014-09-18 16:39:08,151.225.43.59,,4,,A3,,1,1,1,,,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,1,,ME16 9PH,"WiFi is needed with sufficient bandwidth for it to be usable for patients to Skype (etc.) with family and friends, use social media, and maintain the same regime as when at home.  This is particularly important for patients needing to stay for extended periods or who have been detained (mental health) and recovering from being acutely unwell.  For staff, who we might ask to work more flexibly these days, the boundaries between work and home become more blurred and we should seriously consider options for work/home integration as part of the work/home balance.  Again, the ability to maintain daily living activities becomes important.  Neither of these require WiFi necessarily but WiFI makes life so much easier and more practical than wired connections - particularly on wards and when using BYOD devices.

WiFi is needed to support flexible use of buildings and modern ways of working.  Examples include reconfiguring rooms, the use of hot-desk areas, support for electronic working in meeting rooms.  I am often frustrated by attending a meeting at another organisation or using another organisation's facilities and finding myself hamstrung by lack of connectivity.",1322.94,,,,,,,,,,,
1530,,2014-10-24 09:26:04,2014-10-24 09:26:04,80.193.83.178,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
351,2014-09-18 16:53:43,2014-09-18 16:33:31,2014-09-18 16:53:43,Invalid,,2,,-oth-,Clinical scientist in Pathology,1,1,,,,,1,1,,,,,,1,Still struggle to access the laboratory results by tablet or lap top if roaming on to wards or MDTs and this would definitely help for those results apparently missing from the ward order system.,SQ001,SQ001,SQ001,SQ001,SQ002,SQ001,SQ002,SQ002,SQ003,4,,M13 9WL,The fear of abuse of social networking and similar resources (e.g. YouTube) stops them being available on the network as well as by wifi but there are some really good teaching and training resources.,1211.67,,,,,,,,,,,
352,2014-09-18 16:42:34,2014-09-18 16:38:03,2014-09-18 16:42:34,31.50.68.81,http://www.google.com/url?q=http%3A%2F%2Fbit.ly%2F1sneR2w&sa=D&sntz=1&usg=AFQjCNGs2NJSTFm8Dzx-755C0K0_KDuiew,2,,-oth-,Librarian,1,1,,1,1,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ002,SQ003,SQ003,SQ003,SQ002,1,,,,270.29,,,,,,,,,,,
356,2014-09-18 16:48:18,2014-09-18 16:46:25,2014-09-18 16:48:18,82.1.8.4,,2,,A1,,1,,,,,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,5,,PR2,,109.51,,,,,,,,,,,
358,2014-09-18 17:03:44,2014-09-18 16:59:29,2014-09-18 17:03:44,92.6.104.234,http://t.co/Pp4ZSypMnD,3,,A1,,1,,1,1,,,,1,,,,,,4,still using paper notes in clinic,SQ001,SQ003,SQ001,SQ001,SQ002,SQ002,,SQ001,SQ003,5,,HR2 7RL,"only work related wifi access, no wireless access, no personal access. Work is paper led, not paperless .
most patients seem to have their own phones and regularly use them in clinic areas.",255.73,,,,,,,,,,,
1531,,2014-10-24 09:27:40,2014-10-24 09:27:40,194.176.105.138,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
365,2014-09-18 17:17:23,2014-09-18 17:15:05,2014-09-18 17:17:23,194.176.105.135,,2,,A6,,1,1,1,,,1,1,1,,,,,,4,,SQ001,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,,3,,WR5 1DD,,138.55,,,,,,,,,,,
377,2014-09-18 17:53:16,2014-09-18 17:51:00,2014-09-18 17:53:16,94.175.237.124,,4,,A5,,0,,,,,,,,,,1,,,1,Online resources would be so much easier to demonstrate to staff if we had wi-fi in the library / building.,,,,,,,,,,5,,BS4 5BJ,,136.28,,,,,,,,,,,
1225,2014-09-24 20:17:26,2014-09-24 20:12:33,2014-09-24 20:17:26,95.145.67.95,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,,,,,"There is wifi for the university, but staff not permitted to use it. There is no internet access in clinical areas due to the layout of the building",1,"I have apps on my phone for clinical matters. I would be able to access my portfolio or look things up easily. There are a few computers, but it takes time to log on, it is shared amongst many, and if i am called away suddenly, I don't get the opportunity to log out. ",SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,5,,dd2,In a previous trust where I worked (in England) phones are banned in clinical areas. ,293.9,,,,,,,,,,,
1224,2014-09-24 20:09:23,2014-09-24 20:07:43,2014-09-24 20:09:23,86.153.187.192,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,1,,,,,1,1,,,,,,1,,SQ001,SQ001,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ003,1,,,,99.25,,,,,,,,,,,
1532,,2014-10-24 09:30:39,2014-10-24 09:30:39,Invalid,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
1223,2014-09-24 20:14:09,2014-09-24 19:54:07,2014-09-24 20:14:09,86.185.204.98,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A6,,0,,,,,,,,1,1,1,,,1,,SQ001,SQ001,SQ001,SQ001,SQ002,SQ003,,SQ001,SQ003,4,,CM1 7ET,Think our IT is very tricky. It is unreliable and the hardware is so slow and old fashioned. My desktop is over 10 years old. I'm not allowed a laptop or mobile as my manager thinks that because I am often in the treatment room I don't need to be able to work anywhere else. The signal on the site for 3G is appalling and my personal phone will not load emails when I am there. It's ok because I work part time there I  also have another job with a different NHS organisation where signal is better and we all have mobiles to use in the hospital. This is much easier and enables you to be found and talk to people when you aren't in the clinic. The IT people are lovely but they aren't on site and sometimes you just need to have someone look at something in person. I work for a social enterprise but embedded in a nhs hospital and this leads to all sorts of issues with firewalls. My other job is with a foundation trust and I think things are streets ahead here. The systems are also peculiar. I wish systmone was everywhere rather than having to negotiate lots and lots of different systems to get the same info in different ways from different organisations. Numbers of passwords that you have to remember is daft too. My husband is a director of a mental health trust and it is annoying to see that they have ipads and iphones and wifi and encrypted password stores but clinical staff like me are working with a nokia that is 4th hand and 10 years old and I am not allowed wifi or even a laptop. Why is there no choice about what you can use that will suit you individually. Quite honestly I would like to buy and use my own machine and have an allowance to have the phone I want and wifi rather than have IT solutions imposed on me by people who have never asked me what I want and need to do my job and have no insight into the issues that I have. Sorry bit of a rant!,1201.33,,,,,,,,,,,
1533,,2014-10-24 09:35:24,2014-10-24 09:35:24,194.176.105.141,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
1221,2014-09-24 19:41:33,2014-09-24 19:39:32,2014-09-24 19:41:33,86.162.36.9,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,,,1,,,2,,,,,,,,,,,5,,,,121.33,,,,,,,,,,,
1220,2014-09-24 19:40:09,2014-09-24 19:34:50,2014-09-24 19:40:09,90.245.71.120,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A6,,1,1,,,,,1,1,,,,,,1,A handheld device with wifi would be best ,SQ001,SQ003,SQ001,SQ001,SQ002,SQ002,SQ002,SQ002,SQ001,1,,dg14ap,Wifi is fine it is the use of it to prevent replication of documents & new technology which would help,319.44,,,,,,,,,,,
1534,,2014-10-24 09:41:29,2014-10-24 09:41:29,83.100.204.2,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
1218,2014-09-24 19:16:24,2014-09-24 19:14:46,2014-09-24 19:16:24,194.176.105.144,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,1,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,5,,EN5 3DJ,NHS is in the stone age regarding IT,98.86,,,,,,,,,,,
407,2014-09-18 20:07:31,2014-09-18 20:03:33,2014-09-18 20:07:30,89.240.31.174,,2,,A1,,1,,1,,,,,,,,,,,1,,SQ002,SQ001,,SQ001,,,,,SQ002,5,,B15 2Th,,237.35,,,,,,,,,,,
1217,2014-09-24 19:15:05,2014-09-24 19:12:27,2014-09-24 19:15:05,149.254.186.52,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A5,,1,1,1,1,,,1,1,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,2,,Dn20 8gs,,157.98,,,,,,,,,,,
1216,2014-09-24 18:55:29,2014-09-24 18:52:22,2014-09-24 18:55:29,212.183.128.108,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,,,1,,,,,,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,5,, EN5 3DJ,,187.14,,,,,,,,,,,
1535,,2014-10-24 09:51:51,2014-10-24 09:51:51,194.176.105.132,http://bawmedical.co.uk/lime/index.php/696915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
414,2014-09-18 20:07:45,2014-09-18 20:06:12,2014-09-18 20:07:45,194.176.105.132,,2,,A1,,1,1,,1,,1,,1,,,,,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,3,,,,93.11,,,,,,,,,,,
416,2014-09-18 20:12:41,2014-09-18 20:07:20,2014-09-18 20:12:41,81.133.125.242,http://t.co/KsfHKj0wlx,3,,A6,,0,,,,,,,,,,1,,,2,"Not on electronic records yet, desktops available but slow. No budget to replace or upgrade",SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,5,,ca28 8jg,,320.08,,,,,,,,,,,
1214,2014-09-24 18:16:00,2014-09-24 18:13:31,2014-09-24 18:16:00,194.176.105.153,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A6,,1,,1,,,,,,,,,,,1,,SQ001,SQ003,SQ001,SQ001,SQ001,SQ003,SQ001,SQ001,SQ003,5,,,The Trust is currently working on Patient WiFi,149.37,,,,,,,,,,,
1213,2014-09-24 18:06:24,2014-09-24 18:04:39,2014-09-24 18:06:24,194.176.105.132,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A1,,1,1,1,,,,1,,,,,,,1,,SQ001,SQ001,SQ002,SQ001,SQ002,SQ001,SQ001,SQ001,SQ001,5,,sk11 6jl,,104.55,,,,,,,,,,,
1212,2014-09-24 18:05:25,2014-09-24 18:02:01,2014-09-24 18:05:25,194.176.105.132,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A3,,1,1,,1,,,1,,,,,,,1,,SQ001,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ003,2,,rg9,,204.06,,,,,,,,,,,
1211,2014-09-24 17:48:06,2014-09-24 17:42:35,2014-09-24 17:48:06,86.26.161.142,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A3,,0,,,,,,,,1,,,,,1,There is huge unused potential is staff members pockets - their own smartphones. Let us use them!,,,SQ002,SQ002,,,,,SQ002,2,,Wc1n3jh,"Access for patients and families is unnecessarily difficult to access and very bureaucratic. In this age, it should be simple and quick.  ",331.83,,,,,,,,,,,
1210,2014-09-24 17:45:48,2014-09-24 17:40:13,2014-09-24 17:45:48,62.255.241.85,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A3,,1,,1,,,,,,,,,,,4,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,3,,RG1 5AN,"I was recentley an inpatient at a local private hospital which provided free Wi-Fi for patients. My stay in hospital was greatly enhanced by being able to use my tablet to communicate by email and social media during my stay.
I think it is appalling that patients in this hospital should be charged for this service",334.77,,,,,,,,,,,
1169,2014-09-24 09:29:02,2014-09-24 09:23:41,2014-09-24 09:29:02,86.15.36.118,http://bawmedical.co.uk/lime/index.php/696915/lang-en,3,,-oth-,Midwife,1,1,,1,,,,1,,,,,,1,"Makes my work more efficient. I don't have to wait for a computer to be available. I can plan my day in advance on my smartphone and then use it all day to stay on track. 
It helps me access work emails instantly. ",SQ002,SQ001,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ001,3,,Se5 9rs,"It is essential. In some areas of our hospital it is provided by the university. Other areas have trust wifi. It can be patchy. But it makes my day so much easier. 
I would love it though, if we had a trust app to access policies and guidelines. ",320.65,,,,,,,,,,,
1166,2014-09-24 08:52:01,2014-09-24 08:44:42,2014-09-24 08:52:01,213.205.232.17,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,-oth-,Midwife,0,,,,,,,,1,,,,,1,Sometimes there are no available computers and I would show patients evidence based practice on my phone also the language barrier could be broken with mobile access to such sites as google translate - desktop pcs are not mobile and the patient needs to see the screen ,SQ002,SQ003,SQ001,SQ001,SQ002,SQ001,SQ001,SQ003,SQ002,5,,Fy3 8nR ,Yes it seems to be a hierarchical system - senior nurses and clinicians have access but not other staff - should be equal as the main issue is to improve care which Wi-fi would be an integral part of ,438.59,,,,,,,,,,,
456,2014-09-18 21:54:01,2014-09-18 21:40:59,2014-09-18 21:54:01,90.215.123.74,,2,,A6,,1,,1,,,,,1,,,,,,1,,SQ001,SQ003,SQ001,SQ001,SQ002,SQ001,SQ001,SQ001,SQ003,4,,DN2 5LT,"Clinical use of wifi needs very careful planning and intelligent installation.  Our phlebotomy staff use a module in the ICE order comms package to scan ID bands, obtain demographics & test details wirelessly from the server then label sample tubes. Initially this was a big patient safety problem because the IT team did not appreciate the impact of placing a PC and it's wifi antenna inside a metal cart.  Where wifi signal is blotted out there were examples of the server access failing and samples being labeled with the previous patient's details. Needs a software re-write so it fails safe but is already safer with more sensible antenna positioning and a strong wifi signal.  Battery life is also a major problem when the devices are used all day. Certainly cannot manage 24/7.",782.44,,,,,,,,,,,
1164,2014-09-24 07:57:51,2014-09-24 07:56:46,2014-09-24 07:57:51,86.140.63.56,http://bawmedical.co.uk/lime/index.php/696915/lang-en,1,,A1,,0,,,,,,,,1,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,5,,,,65.38,,,,,,,,,,,
1163,2014-09-24 07:20:25,2014-09-24 07:18:14,2014-09-24 07:20:25,92.30.184.175,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A4,,0,,,,,,,,1,,,,,2,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ003,SQ001,SQ003,SQ002,4,,NE63 9JJ,,131.67,,,,,,,,,,,
1162,2014-09-24 07:16:55,2014-09-24 07:14:26,2014-09-24 07:16:55,86.22.30.230,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A2,,1,1,1,1,1,,1,1,,,,,,1,,SQ001,SQ002,SQ001,SQ001,SQ002,SQ002,SQ002,SQ002,SQ003,3,,ts4 3bw,,148.26,,,,,,,,,,,
1160,2014-09-24 06:49:20,2014-09-24 06:47:38,2014-09-24 06:49:20,86.174.89.50,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,1,,,,,2,,SQ002,SQ002,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,5,,Wv100qp,,102.69,,,,,,,,,,,
1171,2014-09-24 09:51:29,2014-09-24 09:45:21,2014-09-24 09:51:29,194.176.105.150,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A4,,1,1,1,1,,,1,1,,,,,,1,,SQ001,SQ001,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ001,2,,SS16 5NL,,367.45,,,,,,,,,,,
1172,2014-09-24 09:55:40,2014-09-24 09:53:19,2014-09-24 09:55:40,194.176.105.153,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A3,,0,,,,,,,,,,1,,,1,,SQ001,SQ003,SQ001,SQ001,SQ003,SQ003,SQ003,SQ003,SQ001,5,,,,140.85,,,,,,,,,,,
472,2014-09-18 22:20:47,2014-09-18 22:18:38,2014-09-18 22:20:47,86.143.212.243,http://t.co/KsfHKj0wlx,2,,A4,,1,1,1,,,,1,1,,,,,,2,,SQ003,SQ001,SQ001,SQ001,SQ003,SQ003,SQ003,SQ001,SQ002,5,,,,129.66,,,,,,,,,,,
473,2014-09-18 22:21:37,2014-09-18 22:19:26,2014-09-18 22:21:37,86.164.106.128,,2,,A1,,0,,,,,,,,1,,,1,,1,,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,SQ002,5,,L7,,131.32,,,,,,,,,,,
1156,2014-09-24 00:45:04,2014-09-24 00:43:20,2014-09-24 00:45:03,82.1.185.137,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,1,,,,,1,1,,,,,,1,,SQ001,SQ001,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,3,,ha74lp,Thanks. This is really useful!,101.63,,,,,,,,,,,
480,2014-09-18 23:09:16,2014-09-18 23:07:26,2014-09-18 23:09:16,90.208.60.112,,2,,A1,,0,,,,,,,,1,,,,,2,,,,,,,,,,,5,,,,109.41,,,,,,,,,,,
481,2014-09-18 23:18:36,2014-09-18 23:16:17,2014-09-18 23:18:36,86.159.105.81,,2,,A6,,0,,,,,,,,1,,,,There is wifi but only just installed and no access to it yet,1,,SQ002,SQ002,SQ002,SQ002,SQ003,SQ002,SQ002,SQ003,SQ002,5,,Me75ny,,138.25,,,,,,,,,,,
1153,2014-09-23 19:17:54,2014-09-23 19:16:15,2014-09-23 19:17:54,92.29.105.182,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,0,,,,,,,,,1,1,,,4,,SQ001,SQ002,SQ001,SQ001,SQ002,SQ001,SQ001,SQ001,SQ002,3,,st4 6ta,,99.93,,,,,,,,,,,
1175,2014-09-24 12:23:13,2014-09-24 12:20:03,2014-09-24 12:23:13,10.16.76.25,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,A1,,1,,,,,1,,,,,,,,1,,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,SQ001,5,,SE5 7UD,,189.35,,,,,,,,,,,
1151,2014-09-23 18:37:25,2014-09-23 18:28:56,2014-09-23 18:37:25,78.109.190.44,http://bawmedical.co.uk/lime/index.php/696915/lang-en,2,,-oth-,Dental Student,1,1,,1,1,,1,1,,,,,,1,,SQ002,SQ001,SQ002,SQ002,SQ003,SQ003,SQ003,SQ003,SQ002,5,,LS2 9LU,,508.84,,,,,,,,,,,
499,2014-09-19 06:54:50,2014-09-19 06:50:02,2014-09-19 06:54:50,185.6.154.30,,2,,A1,,1,1,,,,,1,,,,,,,1,Would further my effectiveness in clinical and managerial roles.,SQ002,SQ001,SQ002,SQ001,SQ002,SQ002,SQ002,SQ002,SQ002,5,,HU3 2JZ,Trust requires a significant investment in network infrastructure before ubiquitous wifi and function available. On IM&T road map but not for 12 months.,288.2,,,,,,,,,,,
